   id           z           h           u           q          cc          cf         rho           e        zini       grd_w          hs          qs          sf       hsc/d        ifld             qa           qcca           qcfa
  308   923.11900     0.00916     0.00273     0.00037     0.00000     0.00000  1000.00000     0.00000   923.11900    -0.14697     1.34382     0.00003     0.27781     1.00000           1   0.37429E+004   0.00000E+000   0.00000E+000
  309   918.71000     0.00918     0.00272     0.00037     0.00000     0.00000  1000.00000     0.00000   918.71000    -0.10283     1.83314     0.00003     0.22863     1.00000           1   0.39209E+004   0.00000E+000   0.00000E+000
  310   915.62500     0.00914     0.00273     0.00037     0.00000     0.00000  1000.00000     0.00000   915.62500    -0.21694     1.99358     0.00006     0.50804     0.91242           1   0.39368E+004   0.00000E+000   0.00000E+000
  311   913.08100     0.00911     0.00057     0.00010     0.00000     0.00000  1000.00000     0.00000   913.08100    -0.04533     2.00000     0.00002     0.10681     1.00000           0   0.78352E+003   0.00000E+000   0.00000E+000
  312   903.86900     0.00908     0.00015     0.00003     0.00000     0.00000  1000.00000     0.00000   903.86900    -0.11665     2.00000     0.00004     0.27459     1.00000           0   0.58892E+003   0.00000E+000   0.00000E+000
  313   893.75300     0.00954     0.00268     0.00038     0.00000     0.00000  1000.00000     0.00000   893.75300    -0.00468     1.34541     0.00000     0.00884     1.00000           0   0.43927E+004   0.00000E+000   0.00000E+000
  314   917.93300     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   917.93300    -0.48572     1.97501     0.00015     0.00000     0.00000           0   0.14908E+003   0.00000E+000   0.00000E+000
  315   927.54700     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   927.54700    -0.44371     1.99737     0.00013     1.02736     0.47059           1   0.14587E+003   0.00000E+000   0.00000E+000
  316   927.40500     0.00911     0.00194     0.00027     0.00000     0.00000  1000.00000     0.00000   927.40500    -0.44037     1.03363     0.00006     0.74590     0.47951           1   0.11717E+004   0.00000E+000   0.00000E+000
  317   939.97900     0.00908     0.00009     0.00003     0.00000     0.00000  1000.00000     0.00000   939.97900    -0.38423     2.00000     0.00012     0.89406     0.58914           0   0.33208E+003   0.00000E+000   0.00000E+000
  318   943.36000     0.00921     0.00355     0.00049     0.00000     0.00000  1000.00000     0.00000   943.36000    -0.09610     1.58929     0.00003     0.19693     1.00000           1   0.46325E+004   0.00000E+000   0.00000E+000
  319  1032.92000     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1032.92000    -0.69882     0.71072     0.00007     1.05462     0.11107           0   0.34845E+003   0.00000E+000   0.00000E+000
  320  1085.05200     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1085.05200    -0.91623     1.27324     0.00017     1.60829     0.00000           0   0.15421E+003   0.00000E+000   0.00000E+000
  321  1122.93100     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1122.93100    -0.86697     1.17144     0.00015     1.48204     0.00000           0   0.24263E+003   0.00000E+000   0.00000E+000
  322  1019.99700     0.00909     0.00104     0.00014     0.00000     0.00000  1000.00000     0.00000  1019.99700    -0.53677     1.27997     0.00010     0.97558     0.34150           1   0.67490E+003   0.00000E+000   0.00000E+000
  323  1022.46200     0.00917     0.00433     0.00060     0.00000     0.00000  1000.00000     0.00000  1022.46200    -0.28923     0.67822     0.00003     0.44279     0.75260           1   0.37652E+004   0.00000E+000   0.00000E+000
  324  1044.51400     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1044.51400    -0.72429     1.05435     0.00011     1.20984     0.08181           0   0.19720E+003   0.00000E+000   0.00000E+000
  325  1069.31000     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1069.31000    -0.82653     1.94003     0.00025     0.00000     0.00000           0   0.20297E+003   0.00000E+000   0.00000E+000
  326  1137.82100     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1137.82100    -0.71580     1.69189     0.00018     1.46231     0.11568           1   0.15817E+004   0.00000E+000   0.00000E+000
  327  1116.34700     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1116.34700    -0.66330     1.51573     0.00015     1.28625     0.17679           1   0.15776E+004   0.00000E+000   0.00000E+000
  328  1096.44800     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1096.44800    -0.41883     1.84774     0.00012     0.92312     0.51095           1   0.15736E+004   0.00000E+000   0.00000E+000
  329  1083.88300     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1083.88300    -0.31837     1.93253     0.00010     0.72660     0.69441           1   0.15695E+004   0.00000E+000   0.00000E+000
  330  1074.33200     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1074.33200    -0.29070     1.37729     0.00006     0.55278     0.75038           1   0.15654E+004   0.00000E+000   0.00000E+000
  331  1065.61100     0.00908     0.00025     0.00007     0.00000     0.00000  1000.00000     0.00000  1065.61100    -0.33402     1.69462     0.00008     0.70294     0.67146           1   0.25440E+004   0.00000E+000   0.00000E+000
  332  1074.07500     0.00100     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1074.07500    -0.61797     1.66683     0.00016     1.26058     0.23279           0   0.43370E+001   0.00000E+000   0.00000E+000
  333   906.42100     0.00934     0.00289     0.00043     0.00000     0.00000  1000.00000     0.00000   906.42100    -0.01864     2.00000     0.00001     0.04392     1.00000           1   0.41721E+004   0.00000E+000   0.00000E+000
  334   905.86200     0.00920     0.00308     0.00043     0.00000     0.00000  1000.00000     0.00000   905.86200    -0.08304     1.39427     0.00001     0.15971     1.00000           1   0.41680E+004   0.00000E+000   0.00000E+000
  335   903.37100     0.00914     0.00311     0.00043     0.00000     0.00000  1000.00000     0.00000   903.37100    -0.33197     1.98561     0.00010     0.77105     0.66816           1   0.45183E+004   0.00000E+000   0.00000E+000
  336   911.15800     0.00909     0.00071     0.00010     0.00000     0.00000  1000.00000     0.00000   911.15800    -0.23396     1.75505     0.00006     0.50472     0.87455           0   0.77774E+003   0.00000E+000   0.00000E+000
  337   898.92000     0.00908     0.00024     0.00003     0.00000     0.00000  1000.00000     0.00000   898.92000    -0.23217     1.98989     0.00008     0.54266     0.89667           0   0.67160E+003   0.00000E+000   0.00000E+000
  338   893.61300     0.00917     0.00268     0.00038     0.00000     0.00000  1000.00000     0.00000   893.61300    -0.10642     0.81201     0.00001     0.17050     1.00000           0   0.43869E+004   0.00000E+000   0.00000E+000
  339   897.32600     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   897.32600    -0.27426     1.35469     0.00005     0.51813     0.78889           0   0.14499E+003   0.00000E+000   0.00000E+000
  340   952.61300     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   952.61300    -0.74427     1.94931     0.00022     0.00000     0.00000           0   0.40776E+003   0.00000E+000   0.00000E+000
  341   908.72200     0.00912     0.00222     0.00034     0.00000     0.00000  1000.00000     0.00000   908.72200    -0.38663     2.00000     0.00012     0.89952     0.56714           1   0.13812E+004   0.00000E+000   0.00000E+000
  342   928.45200     0.00908     0.00019     0.00003     0.00000     0.00000  1000.00000     0.00000   928.45200    -0.26213     1.94854     0.00008     0.60323     0.81410           0   0.32799E+003   0.00000E+000   0.00000E+000
  343   940.47700     0.00918     0.00396     0.00060     0.00000     0.00000  1000.00000     0.00000   940.47700    -0.23719     1.07221     0.00003     0.41045     0.86401           1   0.61687E+004   0.00000E+000   0.00000E+000
  344  1003.27200     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1003.27200    -0.61960     1.25393     0.00012     1.11007     0.21202           0   0.34436E+003   0.00000E+000   0.00000E+000
  345  1046.18000     0.00908     0.00020     0.00005     0.00000     0.00000  1000.00000     0.00000  1046.18000    -0.38373     2.00000     0.00012     0.89293     0.58152           0   0.71437E+003   0.00000E+000   0.00000E+000
  346  1086.14900     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1086.14900    -0.75433     1.98641     0.00023     1.69239     0.06773           1   0.72671E+003   0.00000E+000   0.00000E+000
  347  1003.89400     0.00910     0.00104     0.00014     0.00000     0.00000  1000.00000     0.00000  1003.89400    -0.18157     1.42835     0.00004     0.35236     0.99232           1   0.67080E+003   0.00000E+000   0.00000E+000
  348  1013.78500     0.00928     0.00431     0.00060     0.00000     0.00000  1000.00000     0.00000  1013.78500    -0.06100     1.80152     0.00002     0.13426     1.00000           1   0.39565E+004   0.00000E+000   0.00000E+000
  349  1051.44000     0.00908     0.00050     0.00007     0.00000     0.00000  1000.00000     0.00000  1051.44000    -0.34755     1.82392     0.00010     0.76320     0.64481           1   0.25382E+004   0.00000E+000   0.00000E+000
  350  1055.53600     0.00100     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1055.53600    -0.44390     1.22863     0.00008     0.79734     0.47105           0   0.37015E+001   0.00000E+000   0.00000E+000
  351   889.28700     0.00917     0.00326     0.00047     0.00000     0.00000  1000.00000     0.00000   889.28700    -0.19535     2.00000     0.00006     0.45886     0.97175           1   0.45475E+004   0.00000E+000   0.00000E+000
  352   901.23200     0.00909     0.00071     0.00010     0.00000     0.00000  1000.00000     0.00000   901.23200    -0.17303     1.68900     0.00004     0.36587     1.00000           0   0.77195E+003   0.00000E+000   0.00000E+000
  353   891.95500     0.00908     0.00024     0.00003     0.00000     0.00000  1000.00000     0.00000   891.95500    -0.17473     1.16877     0.00003     0.31221     1.00000           0   0.66582E+003   0.00000E+000   0.00000E+000
  354   889.09800     0.00916     0.00274     0.00038     0.00000     0.00000  1000.00000     0.00000   889.09800    -0.15687     1.72208     0.00004     0.33553     1.00000           0   0.45277E+004   0.00000E+000   0.00000E+000
  355   930.28500     0.00908     0.00033     0.00009     0.00000     0.00000  1000.00000     0.00000   930.28500    -0.41093     2.00000     0.00013     0.95450     0.52450           0   0.47293E+003   0.00000E+000   0.00000E+000
  356   897.12300     0.00914     0.00249     0.00034     0.00000     0.00000  1000.00000     0.00000   897.12300    -0.19567     1.41181     0.00004     0.37755     0.96171           1   0.13771E+004   0.00000E+000   0.00000E+000
  357   920.58800     0.00910     0.00019     0.00003     0.00000     0.00000  1000.00000     0.00000   920.58800    -0.00509     1.40232    -0.00000     0.00982     1.00000           0   0.32220E+003   0.00000E+000   0.00000E+000
  358   930.41400     0.00920     0.00438     0.00060     0.00000     0.00000  1000.00000     0.00000   930.41400    -0.18008     1.99673     0.00005     0.42272     0.99819           1   0.62196E+004   0.00000E+000   0.00000E+000
  359   949.93000     0.00909     0.00085     0.00012     0.00000     0.00000  1000.00000     0.00000   949.93000    -0.22281     1.88621     0.00007     0.50272     0.89750           0   0.15420E+004   0.00000E+000   0.00000E+000
  360   984.68400     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   984.68400    -0.62026     0.69102     0.00006     0.93595     0.20968           0   0.33859E+003   0.00000E+000   0.00000E+000
  361  1034.66800     0.00908     0.00039     0.00005     0.00000     0.00000  1000.00000     0.00000  1034.66800    -0.39476     1.69046     0.00010     0.82676     0.56245           0   0.70859E+003   0.00000E+000   0.00000E+000
  362  1054.14600     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1054.14600    -0.61627     1.49931     0.00014     1.19350     0.23496           1   0.72263E+003   0.00000E+000   0.00000E+000
  363   998.44700     0.00910     0.00103     0.00014     0.00000     0.00000  1000.00000     0.00000   998.44700    -0.21333     1.43752     0.00004     0.41483     0.91840           1   0.66671E+003   0.00000E+000   0.00000E+000
  364  1011.19700     0.00915     0.00431     0.00060     0.00000     0.00000  1000.00000     0.00000  1011.19700    -0.45137     1.02828     0.00007     0.76280     0.46854           1   0.39507E+004   0.00000E+000   0.00000E+000
  365  1152.55500     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1152.55500    -0.51703     1.96207     0.00016     0.00000     0.00000           0   0.31650E+003   0.00000E+000   0.00000E+000
  366  1036.69500     0.00909     0.00050     0.00007     0.00000     0.00000  1000.00000     0.00000  1036.69500    -0.08794     1.38113     0.00002     0.16842     1.00000           1   0.28812E+004   0.00000E+000   0.00000E+000
  367   880.99900     0.00914     0.00341     0.00047     0.00000     0.00000  1000.00000     0.00000   880.99900    -0.34705     1.99209     0.00011     0.80719     0.63932           1   0.45503E+004   0.00000E+000   0.00000E+000
  368   893.89100     0.00909     0.00071     0.00010     0.00000     0.00000  1000.00000     0.00000   893.89100    -0.24010     1.88019     0.00008     0.54024     0.85703           0   0.76786E+003   0.00000E+000   0.00000E+000
  369   884.54200     0.00908     0.00024     0.00003     0.00000     0.00000  1000.00000     0.00000   884.54200    -0.17523     1.99209     0.00006     0.41074     1.00000           0   0.69546E+003   0.00000E+000   0.00000E+000
  370   884.39200     0.00915     0.00275     0.00038     0.00000     0.00000  1000.00000     0.00000   884.39200    -0.17409     1.39251     0.00003     0.33404     1.00000           0   0.45219E+004   0.00000E+000   0.00000E+000
  371   912.85100     0.00908     0.00066     0.00009     0.00000     0.00000  1000.00000     0.00000   912.85100    -0.53781     1.43279     0.00011     1.02588     0.34003           0   0.46715E+003   0.00000E+000   0.00000E+000
  372   930.11400     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   930.11400    -0.45538     1.97655     0.00014     0.00000     0.00000           0   0.12116E+003   0.00000E+000   0.00000E+000
  373   891.25300     0.00915     0.00249     0.00034     0.00000     0.00000  1000.00000     0.00000   891.25300    -0.16113     1.79289     0.00004     0.35292     1.00000           1   0.13730E+004   0.00000E+000   0.00000E+000
  374   920.37200     0.00919     0.00465     0.00066     0.00000     0.00000  1000.00000     0.00000   920.37200    -0.23625     1.69143     0.00006     0.49889     0.86627           1   0.68300E+004   0.00000E+000   0.00000E+000
  375   922.77400     0.00927     0.00446     0.00063     0.00000     0.00000  1000.00000     0.00000   922.77400    -0.08007     2.00000     0.00003     0.18861     1.00000           1   0.65137E+004   0.00000E+000   0.00000E+000
  376   952.98000     0.00911     0.00084     0.00012     0.00000     0.00000  1000.00000     0.00000   952.98000    -0.07189     1.15793     0.00001     0.12826     1.00000           0   0.15478E+004   0.00000E+000   0.00000E+000
  377   958.36900     0.00910     0.00062     0.00012     0.00000     0.00000  1000.00000     0.00000   958.36900    -0.17963     2.00000     0.00006     0.42215     0.99695           0   0.15536E+004   0.00000E+000   0.00000E+000
  378   988.35000     0.00908     0.00039     0.00005     0.00000     0.00000  1000.00000     0.00000   988.35000    -0.99937     0.44384     0.00006     1.36050     0.00000           0   0.69632E+003   0.00000E+000   0.00000E+000
  379  1005.35200     0.00908     0.00039     0.00005     0.00000     0.00000  1000.00000     0.00000  1005.35200    -0.56673     1.23799     0.00011     1.01437     0.28335           0   0.70040E+003   0.00000E+000   0.00000E+000
  380  1017.92000     0.00908     0.00039     0.00005     0.00000     0.00000  1000.00000     0.00000  1017.92000    -0.41893     1.64807     0.00011     0.86390     0.52168           0   0.70449E+003   0.00000E+000   0.00000E+000
  381  1035.65800     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1035.65800    -0.53670     1.15669     0.00009     0.93859     0.34159           1   0.71686E+003   0.00000E+000   0.00000E+000
  382   992.04700     0.00919     0.00485     0.00074     0.00000     0.00000  1000.00000     0.00000   992.04700    -0.32227     1.78365     0.00009     0.69913     0.68669           1   0.46133E+004   0.00000E+000   0.00000E+000
  383  1137.04400     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1137.04400    -0.56652     1.09579     0.00009     0.97018     0.28281           0   0.31072E+003   0.00000E+000   0.00000E+000
  384  1089.71200     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1089.71200    -0.80007     1.94208     0.00024     0.00000     0.00000           0   0.35088E+003   0.00000E+000   0.00000E+000
  385  1065.71000     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1065.71000    -0.68390     1.15431     0.00012     1.18186     0.12908           0   0.34510E+003   0.00000E+000   0.00000E+000
  386  1032.96400     0.00908     0.00050     0.00007     0.00000     0.00000  1000.00000     0.00000  1032.96400    -0.30297     1.98237     0.00009     0.70400     0.72538           1   0.29666E+004   0.00000E+000   0.00000E+000
  387  1023.87500     0.00909     0.00058     0.00009     0.00000     0.00000  1000.00000     0.00000  1023.87500    -0.22328     2.00000     0.00007     0.52392     0.89610           1   0.33548E+004   0.00000E+000   0.00000E+000
  388  1044.20800     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1044.20800    -0.63447     1.95399     0.00019     0.00000     0.00000           0   0.47921E+003   0.00000E+000   0.00000E+000
  389   866.27500     0.00917     0.00341     0.00047     0.00000     0.00000  1000.00000     0.00000   866.27500    -0.17838     1.71644     0.00005     0.38060     1.00000           1   0.45445E+004   0.00000E+000   0.00000E+000
  390   886.68800     0.00909     0.00071     0.00010     0.00000     0.00000  1000.00000     0.00000   886.68800    -0.21507     1.10460     0.00004     0.37620     0.91544           0   0.76377E+003   0.00000E+000   0.00000E+000
  391   879.28500     0.00908     0.00024     0.00003     0.00000     0.00000  1000.00000     0.00000   879.28500    -0.16825     1.04444     0.00002     0.28921     1.00000           0   0.68968E+003   0.00000E+000   0.00000E+000
  392   877.00600     0.00916     0.00275     0.00038     0.00000     0.00000  1000.00000     0.00000   877.00600    -0.15524     1.99737     0.00005     0.36475     1.00000           0   0.45669E+004   0.00000E+000   0.00000E+000
  393   890.03400     0.00909     0.00066     0.00009     0.00000     0.00000  1000.00000     0.00000   890.03400    -0.34000     1.81134     0.00009     0.74379     0.65270           0   0.46137E+003   0.00000E+000   0.00000E+000
  394   910.79400     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   910.79400    -0.74467     1.37504     0.00015     1.37117     0.06702           0   0.11708E+003   0.00000E+000   0.00000E+000
  395   886.41900     0.00914     0.00249     0.00034     0.00000     0.00000  1000.00000     0.00000   886.41900    -0.21678     1.68516     0.00006     0.45720     0.91539           1   0.13689E+004   0.00000E+000   0.00000E+000
  396   906.38600     0.00920     0.00481     0.00066     0.00000     0.00000  1000.00000     0.00000   906.38600    -0.20561     0.92823     0.00003     0.34062     0.93527           1   0.69633E+004   0.00000E+000   0.00000E+000
  397   910.34900     0.00923     0.00478     0.00066     0.00000     0.00000  1000.00000     0.00000   910.34900    -0.13210     2.00000     0.00005     0.31087     1.00000           1   0.69692E+004   0.00000E+000   0.00000E+000
  398  1012.88800     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1012.88800    -0.30804     1.99950     0.00009     0.71985     0.71476           1   0.71995E+003   0.00000E+000   0.00000E+000
  399   982.37900     0.00923     0.00534     0.00074     0.00000     0.00000  1000.00000     0.00000   982.37900    -0.16830     1.42561     0.00004     0.32645     1.00000           1   0.46091E+004   0.00000E+000   0.00000E+000
  400  1002.77100     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1002.77100    -0.59965     0.82517     0.00007     0.94338     0.23745           0   0.19306E+003   0.00000E+000   0.00000E+000
  401  1021.22400     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1021.22400    -0.61510     1.21820     0.00011     1.09018     0.21882           0   0.19883E+003   0.00000E+000   0.00000E+000
  402  1041.40300     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1041.40300    -0.67263     1.39533     0.00014     1.25437     0.14340           0   0.20291E+003   0.00000E+000   0.00000E+000
  403  1067.26300     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1067.26300    -0.86200     1.73304     0.00023     1.75881     0.00000           0   0.20699E+003   0.00000E+000   0.00000E+000
  404  1091.02100     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1091.02100    -0.79193     1.94400     0.00023     0.00000     0.00000           0   0.21108E+003   0.00000E+000   0.00000E+000
  405  1113.00900     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1113.00900    -0.51996     1.98889     0.00016     1.19339     0.35004           1   0.37537E+003   0.00000E+000   0.00000E+000
  406  1014.40200     0.00909     0.00070     0.00010     0.00000     0.00000  1000.00000     0.00000  1014.40200    -0.18750     2.00000     0.00006     0.44053     0.97800           1   0.36394E+004   0.00000E+000   0.00000E+000
  407  1025.17400     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1025.17400    -0.46587     1.35702     0.00010     0.87178     0.44640           0   0.47513E+003   0.00000E+000   0.00000E+000
  408   984.42900     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   984.42900    -0.81342     1.95951     0.00024     0.00000     0.00000           0   0.60563E+002   0.00000E+000   0.00000E+000
  409   858.70700     0.00915     0.00340     0.00047     0.00000     0.00000  1000.00000     0.00000   858.70700    -0.25427     1.76147     0.00007     0.54927     0.82865           1   0.45404E+004   0.00000E+000   0.00000E+000
  410   880.23600     0.00909     0.00071     0.00010     0.00000     0.00000  1000.00000     0.00000   880.23600    -0.31759     0.78616     0.00003     0.50176     0.69586           0   0.75799E+003   0.00000E+000   0.00000E+000
  411   872.14700     0.00908     0.00024     0.00003     0.00000     0.00000  1000.00000     0.00000   872.14700    -0.18513     1.78245     0.00005     0.40377     0.98355           0   0.68560E+003   0.00000E+000   0.00000E+000
  412   870.42000     0.00913     0.00276     0.00038     0.00000     0.00000  1000.00000     0.00000   870.42000    -0.33700     1.60214     0.00008     0.68779     0.66587           0   0.45627E+004   0.00000E+000   0.00000E+000
  413   875.60900     0.00909     0.00066     0.00009     0.00000     0.00000  1000.00000     0.00000   875.60900    -0.36060     1.98003     0.00011     0.83455     0.62254           0   0.45559E+003   0.00000E+000   0.00000E+000
  414   888.45400     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   888.45400    -0.43210     1.49709     0.00010     0.84754     0.50844           0   0.11300E+003   0.00000E+000   0.00000E+000
  415   879.91500     0.00982     0.00241     0.00034     0.00000     0.00000  1000.00000     0.00000   879.91500    -0.00143     1.29153     0.00000     0.00263     1.00000           1   0.13627E+004   0.00000E+000   0.00000E+000
  416   891.04200     0.00933     0.00494     0.00071     0.00000     0.00000  1000.00000     0.00000   891.04200    -0.05523     2.00000     0.00002     0.13013     1.00000           1   0.73150E+004   0.00000E+000   0.00000E+000
  417   897.66300     0.00920     0.00482     0.00067     0.00000     0.00000  1000.00000     0.00000   897.66300    -0.22070     1.99031     0.00007     0.51618     0.93491           1   0.71938E+004   0.00000E+000   0.00000E+000
  418   999.81900     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   999.81900    -0.51070     1.98315     0.00016     1.17071     0.36396           1   0.73144E+003   0.00000E+000   0.00000E+000
  419   984.49800     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   984.49800    -0.25968     0.88906     0.00003     0.42429     0.84458           1   0.72567E+003   0.00000E+000   0.00000E+000
  420   977.33000     0.00926     0.00532     0.00074     0.00000     0.00000  1000.00000     0.00000   977.33000    -0.12037     1.50898     0.00003     0.24015     1.00000           1   0.47980E+004   0.00000E+000   0.00000E+000
  421  1090.94900     0.00908     0.00012     0.00003     0.00000     0.00000  1000.00000     0.00000  1090.94900    -0.36113     2.00000     0.00012     0.84152     0.62158           1   0.44395E+003   0.00000E+000   0.00000E+000
  422  1108.22700     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1108.22700    -0.54447     1.96108     0.00017     0.00000     0.00000           0   0.21017E+003   0.00000E+000   0.00000E+000
  423  1006.44700     0.00909     0.00074     0.00010     0.00000     0.00000  1000.00000     0.00000  1006.44700    -0.22090     1.99833     0.00007     0.51808     0.89989           1   0.38215E+004   0.00000E+000   0.00000E+000
  424  1011.19800     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1011.19800    -0.39532     0.76826     0.00004     0.61897     0.56160           0   0.46936E+003   0.00000E+000   0.00000E+000
  425  1003.28800     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1003.28800    -0.20888     1.98837     0.00007     0.00000     0.00000           0   0.38657E+003   0.00000E+000   0.00000E+000
  426   949.91900     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   949.91900    -0.29053     1.93997     0.00008     0.66572     0.75003           0   0.54789E+002   0.00000E+000   0.00000E+000
  427   851.07900     0.00919     0.00349     0.00049     0.00000     0.00000  1000.00000     0.00000   851.07900    -0.13480     2.00000     0.00004     0.31720     1.00000           1   0.50463E+004   0.00000E+000   0.00000E+000
  428   866.76200     0.00908     0.00071     0.00010     0.00000     0.00000  1000.00000     0.00000   866.76200    -0.70872     1.82692     0.00020     1.51458     0.09910           0   0.75390E+003   0.00000E+000   0.00000E+000
  429   866.59300     0.00908     0.00024     0.00003     0.00000     0.00000  1000.00000     0.00000   866.59300    -0.22123     1.99365     0.00007     0.51800     0.91100           0   0.73331E+003   0.00000E+000   0.00000E+000
  430   860.31000     0.00917     0.00308     0.00047     0.00000     0.00000  1000.00000     0.00000   860.31000    -0.17329     1.38601     0.00003     0.33182     1.00000           0   0.50125E+004   0.00000E+000   0.00000E+000
  431   889.75200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   889.75200    -0.33977     1.26822     0.00007     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  432   875.49100     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   875.49100    -0.24390     0.75268     0.00003     0.38250     0.84967           0   0.10723E+003   0.00000E+000   0.00000E+000
  433   879.85500     0.00936     0.00631     0.00105     0.00000     0.00000  1000.00000     0.00000   879.85500    -0.10237     1.13392     0.00002     0.18120     1.00000           1   0.86675E+004   0.00000E+000   0.00000E+000
  434   888.69900     0.00919     0.00510     0.00071     0.00000     0.00000  1000.00000     0.00000   888.69900    -0.29479     1.13156     0.00005     0.51855     0.75117           1   0.73108E+004   0.00000E+000   0.00000E+000
  435  1065.45100     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1065.45100    -0.60890     1.96967     0.00018     0.00000     0.00000           0   0.31171E+003   0.00000E+000   0.00000E+000
  436   973.48100     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   973.48100    -0.16789     1.09717     0.00003     0.29339     1.00000           1   0.71989E+003   0.00000E+000   0.00000E+000
  437   973.71900     0.00920     0.00533     0.00074     0.00000     0.00000  1000.00000     0.00000   973.71900    -0.24537     0.72420     0.00003     0.38148     0.84975           1   0.47939E+004   0.00000E+000   0.00000E+000
  438  1080.11500     0.00908     0.00025     0.00003     0.00000     0.00000  1000.00000     0.00000  1080.11500    -0.55782     0.71165     0.00006     0.85054     0.31221           1   0.43817E+003   0.00000E+000   0.00000E+000
  439  1091.89300     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1091.89300    -0.53250     0.73834     0.00006     0.81981     0.33160           0   0.20440E+003   0.00000E+000   0.00000E+000
  440   997.07500     0.00913     0.00104     0.00018     0.00000     0.00000  1000.00000     0.00000   997.07500    -0.06689     2.00000     0.00003     0.15760     1.00000           1   0.39236E+004   0.00000E+000   0.00000E+000
  441   994.42600     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   994.42600    -0.32718     1.00267     0.00005     0.55212     0.68436           0   0.85015E+003   0.00000E+000   0.00000E+000
  442   937.59300     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   937.59300    -0.45457     1.98464     0.00015     1.04706     0.46408           1   0.11921E+003   0.00000E+000   0.00000E+000
  443   897.46200     0.00907     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   897.46200    -0.21863     1.98206     0.00008     0.00000     0.00000           0   0.54225E+003   0.00000E+000   0.00000E+000
