   id           z           h           u           q          cc          cf         rho           e        zini       grd_w          hs          qs          sf       hsc/d        ifld             qa           qcca           qcfa
  483  1019.80900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1019.80900    -0.77627     1.94544     0.00023     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  484   996.52100     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   996.52100    -0.67523     2.00000     0.00021     1.53062     0.14221           1   0.00000E+000   0.00000E+000   0.00000E+000
  485   976.26400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   976.26400    -0.18340     1.26718     0.00004     0.33716     0.98767           1   0.00000E+000   0.00000E+000   0.00000E+000
  486   956.41400     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   956.41400    -0.22563     2.00000     0.00007     0.52818     0.89107           0   0.00000E+000   0.00000E+000   0.00000E+000
  487  1056.27400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1056.27400    -0.60046     1.96974     0.00018     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  488  1068.75000     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1068.75000    -0.43803     2.00000     0.00013     1.01323     0.50137           1   0.00000E+000   0.00000E+000   0.00000E+000
  489  1049.25400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1049.25400    -0.43547     0.95490     0.00006     0.71832     0.48295           0   0.00000E+000   0.00000E+000   0.00000E+000
  490  1091.87200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1091.87200    -0.45880     1.97690     0.00014     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  491  1006.21000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1006.21000    -0.28221     1.14500     0.00005     0.49749     0.76704           0   0.00000E+000   0.00000E+000   0.00000E+000
  492   982.08200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   982.08200    -0.19936     1.30685     0.00004     0.37099     0.95092           0   0.00000E+000   0.00000E+000   0.00000E+000
  493   966.35200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   966.35200    -0.34165     0.89990     0.00004     0.55681     0.65101           0   0.00000E+000   0.00000E+000   0.00000E+000
  494   957.75900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   957.75900    -0.13911     1.99218     0.00005     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  495   915.78600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   915.78600    -0.28018     1.98877     0.00008     0.65175     0.77515           0   0.00000E+000   0.00000E+000   0.00000E+000
  496   878.80100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   878.80100    -0.32471     1.98971     0.00010     0.75383     0.68208           0   0.00000E+000   0.00000E+000   0.00000E+000
  497   840.52400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   840.52400    -0.10479     1.54000     0.00002     0.21076     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  498   836.99300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   836.99300    -0.14583     0.73744     0.00002     0.22763     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  499   859.47300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   859.47300    -0.27726     0.55096     0.00002     0.40763     0.77827           0   0.00000E+000   0.00000E+000   0.00000E+000
  500   841.09200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   841.09200    -0.04594     1.55756     0.00001     0.09299     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  501   838.01500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   838.01500    -0.09787     1.82970     0.00003     0.21684     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  502   852.29000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   852.29000    -0.15316     1.99758     0.00005     0.35910     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  503   872.72700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   872.72700    -0.41190     0.88985     0.00005     0.66691     0.52284           0   0.00000E+000   0.00000E+000   0.00000E+000
  504   963.68900     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   963.68900    -0.49463     2.00000     0.00016     1.13931     0.38896           1   0.00000E+000   0.00000E+000   0.00000E+000
  505   949.64500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   949.64500    -0.24830     1.99839     0.00007     0.58037     0.84066           0   0.00000E+000   0.00000E+000   0.00000E+000
  506  1030.79900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1030.79900    -0.66240     1.47361     0.00014     1.26440     0.17065           0   0.00000E+000   0.00000E+000   0.00000E+000
  507  1055.60900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1055.60900    -0.35690     1.90750     0.00011     0.80401     0.64660           1   0.00000E+000   0.00000E+000   0.00000E+000
  508  1036.19000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1036.19000    -0.53553     1.23968     0.00010     0.95882     0.32711           0   0.00000E+000   0.00000E+000   0.00000E+000
  509  1033.37200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1033.37200    -0.64022     1.96697     0.00019     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  510  1003.81600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1003.81600    -0.51228     1.76472     0.00014     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  511   973.62400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   973.62400    -0.47543     1.97511     0.00014     1.08737     0.41820           0   0.00000E+000   0.00000E+000   0.00000E+000
  512   959.36100     0.00004     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   959.36100    -0.04236     2.00000     0.00001     0.09959     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  513   951.85700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   951.85700    -0.41055     1.31090     0.00008     0.75782     0.52611           0   0.00000E+000   0.00000E+000   0.00000E+000
  514   903.89900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   903.89900    -0.36217     1.88349     0.00011     0.80897     0.61133           0   0.00000E+000   0.00000E+000   0.00000E+000
  515   865.02500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   865.02500    -0.15252     1.91179     0.00004     0.34715     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  516   836.07800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   836.07800    -0.14233     1.99319     0.00005     0.33330     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  517   831.80800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   831.80800    -0.03340     1.18403     0.00001     0.05995     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  518   830.80600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   830.80600    -0.19158     0.83317     0.00002     0.30758     0.97134           1   0.00000E+000   0.00000E+000   0.00000E+000
  519   847.71000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   847.71000    -0.59002     0.61883     0.00005     0.87089     0.25034           0   0.00000E+000   0.00000E+000   0.00000E+000
  520   839.14300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   839.14300    -0.09518     1.33026     0.00002     0.17886     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  521   835.07900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   835.07900    -0.14823     1.65875     0.00004     0.30977     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  522   845.79200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   845.79200    -0.10587     2.00000     0.00005     0.24869     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  523   860.37000     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   860.37000    -0.09728     2.00000     0.00003     0.22855     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  524   955.12400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   955.12400    -0.57140     1.95787     0.00018     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  525   948.85000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   948.85000    -0.45618     0.66510     0.00004     0.68837     0.44957           1   0.00000E+000   0.00000E+000   0.00000E+000
  526   993.92800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   993.92800    -0.65304     0.74481     0.00007     0.99643     0.16787           0   0.00000E+000   0.00000E+000   0.00000E+000
  527  1016.51500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1016.51500    -0.75290     1.94486     0.00023     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  528  1034.10000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1034.10000    -0.63306     1.69010     0.00016     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  529   942.19600     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   942.19600    -0.16003     2.00000     0.00006     0.37546     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  530   981.12600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   981.12600    -0.46844     1.07253     0.00008     0.79968     0.43550           0   0.00000E+000   0.00000E+000   0.00000E+000
  531  1002.69600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1002.69600    -0.71900     1.94084     0.00022     1.59067     0.08944           0   0.00000E+000   0.00000E+000   0.00000E+000
  532  1044.90200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1044.90200    -0.36275     1.54449     0.00008     0.72377     0.61867           1   0.00000E+000   0.00000E+000   0.00000E+000
  533  1020.12400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1020.12400    -0.38507     1.44935     0.00008     0.74404     0.58353           0   0.00000E+000   0.00000E+000   0.00000E+000
  534  1028.09400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1028.09400    -0.38633     1.97186     0.00012     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  535   957.56400     0.00004     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   957.56400    -0.39120     2.00000     0.00012     0.90780     0.55885           0   0.00000E+000   0.00000E+000   0.00000E+000
  536   945.82800     0.00003     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   945.82800    -0.19720     2.00000     0.00006     0.46211     0.95475           0   0.00000E+000   0.00000E+000   0.00000E+000
  537   939.91200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   939.91200    -0.05260     1.93984     0.00002     0.12110     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  538   938.33400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   938.33400    -0.12983     1.77877     0.00003     0.28257     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  539   934.43900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   934.43900    -0.21467     1.91853     0.00006     0.48876     0.91470           0   0.00000E+000   0.00000E+000   0.00000E+000
  540   927.99900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   927.99900    -0.28470     1.70369     0.00007     0.60101     0.76760           0   0.00000E+000   0.00000E+000   0.00000E+000
  541   919.45800     0.00003     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   919.45800    -0.17960     2.00000     0.00005     0.42111     0.99702           0   0.00000E+000   0.00000E+000   0.00000E+000
  542   914.07000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   914.07000    -0.19293     1.99907     0.00006     0.45203     0.96596           0   0.00000E+000   0.00000E+000   0.00000E+000
  543   908.28200     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   908.28200    -0.14667     2.00000     0.00004     0.34422     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  544   903.88200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   903.88200    -0.22357     1.99454     0.00007     0.52239     0.93141           0   0.00000E+000   0.00000E+000   0.00000E+000
  545   897.17500     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   897.17500    -0.13803     2.00000     0.00005     0.32403     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  546   893.03400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   893.03400    -0.36852     1.46402     0.00008     0.71612     0.59975           0   0.00000E+000   0.00000E+000   0.00000E+000
  547   858.55400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   858.55400    -0.09657     1.85896     0.00003     0.21611     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  548   855.65700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   855.65700    -0.18946     1.36578     0.00004     0.35938     0.97488           0   0.00000E+000   0.00000E+000   0.00000E+000
  549   822.67800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   822.67800    -0.10530     1.59216     0.00002     0.21544     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  550   835.10500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   835.10500    -0.13850     1.20842     0.00003     0.25018     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  551   830.63200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   830.63200    -0.25623     1.63570     0.00007     0.52950     0.82181           0   0.00000E+000   0.00000E+000   0.00000E+000
  552   842.61600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   842.61600    -0.14953     0.63936     0.00001     0.22656     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  553   856.24300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   856.24300     0.00000     1.84486    -0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  554   937.98200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   937.98200    -0.62913     1.21964     0.00011     1.11159     0.19804           0   0.00000E+000   0.00000E+000   0.00000E+000
  555   929.49600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   929.49600    -0.37241     1.98820     0.00011     0.86171     0.59240           1   0.00000E+000   0.00000E+000   0.00000E+000
  556   966.22200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   966.22200    -0.40947     1.61956     0.00010     0.83502     0.52831           0   0.00000E+000   0.00000E+000   0.00000E+000
  557  1007.24200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1007.24200    -0.73230     1.98415     0.00023     1.64170     0.08237           0   0.00000E+000   0.00000E+000   0.00000E+000
  558   985.27300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   985.27300    -0.85317     1.11907     0.00014     1.43358     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  559   959.67800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   959.67800    -0.74277     0.94906     0.00011     1.19677     0.05955           0   0.00000E+000   0.00000E+000   0.00000E+000
  560   937.39500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   937.39500    -0.01846     1.01753    -0.00000     0.03144     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  561   961.25200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   961.25200    -0.58078     1.11195     0.00009     0.99606     0.26293           0   0.00000E+000   0.00000E+000   0.00000E+000
  562  1029.51200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1029.51200    -0.25893     1.99891     0.00009     0.60504     0.81732           1   0.00000E+000   0.00000E+000   0.00000E+000
  563  1008.57200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1008.57200    -0.40500     1.85802     0.00011     0.89448     0.54074           0   0.00000E+000   0.00000E+000   0.00000E+000
  564  1016.50400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1016.50400    -0.30710     1.66197     0.00008     0.63870     0.71654           0   0.00000E+000   0.00000E+000   0.00000E+000
  565   990.97700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   990.97700    -0.78756     1.59437     0.00019     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  566   928.28300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   928.28300    -0.20801     1.65748     0.00005     0.43374     0.95930           0   0.00000E+000   0.00000E+000   0.00000E+000
  567   877.39900     0.00002     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   877.39900    -0.06029     2.00000     0.00002     0.14173     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  568   847.61900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   847.61900    -0.14399     1.52555     0.00003     0.28800     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  569   819.51900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   819.51900    -0.08727     1.99823     0.00003     0.20494     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  570   830.95000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   830.95000    -0.25510     0.46230     0.00002     0.36553     0.82501           0   0.00000E+000   0.00000E+000   0.00000E+000
  571   822.94500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   822.94500    -0.31067     0.83558     0.00004     0.49712     0.71024           0   0.00000E+000   0.00000E+000   0.00000E+000
  572   825.01300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   825.01300    -0.26842     1.56597     0.00007     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  573   836.27200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   836.27200    -0.11337     1.99617     0.00003     0.26594     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  574   847.09900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   847.09900    -0.16563     1.28212     0.00003     0.30608     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  575   856.24300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   856.24300    -0.30480     1.97678     0.00010     0.70521     0.72405           0   0.00000E+000   0.00000E+000   0.00000E+000
  576   919.10800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   919.10800    -0.59657     1.39648     0.00013     1.11716     0.24492           0   0.00000E+000   0.00000E+000   0.00000E+000
  577   913.69600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   913.69600    -0.37807     1.99833     0.00012     0.87755     0.58219           1   0.00000E+000   0.00000E+000   0.00000E+000
  578   936.61200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   936.61200    -0.09049     1.98855     0.00003     0.21178     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  579  1021.74400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1021.74400    -0.44305     1.15371     0.00007     0.77686     0.47245           1   0.00000E+000   0.00000E+000   0.00000E+000
  580   996.42200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   996.42200    -0.20943     1.90627     0.00007     0.47493     0.92646           0   0.00000E+000   0.00000E+000   0.00000E+000
  581  1007.29100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1007.29100    -0.25909     0.97547     0.00003     0.43364     0.81593           0   0.00000E+000   0.00000E+000   0.00000E+000
  582   950.78900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   950.78900    -0.75020     1.94713     0.00022     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  583   874.84100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   874.84100    -0.03769     2.00000     0.00001     0.08861     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  584   841.51000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   841.51000    -0.08804     1.85846     0.00003     0.19701     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  585   816.90100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   816.90100    -0.07877     1.66364     0.00002     0.16508     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  586   833.56300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   833.56300    -0.14465     1.34212     0.00003     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  587   820.12700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   820.12700    -0.21673     1.87303     0.00007     0.48579     0.90945           0   0.00000E+000   0.00000E+000   0.00000E+000
  588   813.62500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   813.62500    -0.08969     0.44700     0.00000     0.12839     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  589   831.46200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   831.46200    -0.13407     1.99540     0.00005     0.31425     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  590   840.07200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   840.07200    -0.09438     1.99909     0.00003     0.22168     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  591   901.21100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   901.21100    -0.49313     1.22020     0.00009     0.88007     0.39199           0   0.00000E+000   0.00000E+000   0.00000E+000
  592   902.35400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   902.35400    -0.32428     1.49444     0.00007     0.63785     0.68273           1   0.00000E+000   0.00000E+000   0.00000E+000
  593   990.93300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   990.93300    -0.54990     1.97316     0.00017     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  594   932.77300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   932.77300    -0.26250     1.98611     0.00008     0.61056     0.82551           0   0.00000E+000   0.00000E+000   0.00000E+000
  595  1002.94700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1002.94700    -0.17070     1.78871     0.00005     0.37237     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  596   990.13900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   990.13900    -0.16792     0.88921     0.00002     0.27442     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  597   996.29900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   996.29900    -0.43957     1.97759     0.00013     1.00885     0.47733           0   0.00000E+000   0.00000E+000   0.00000E+000
  598   873.24200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   873.24200    -0.23387     1.98432     0.00008     0.54430     0.87255           0   0.00000E+000   0.00000E+000   0.00000E+000
  599   866.22600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   866.22600    -0.18781     1.25058     0.00003     0.34340     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  600   837.77500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   837.77500    -0.11606     1.07085     0.00002     0.20086     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  601   814.53800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   814.53800     0.00000     1.58755    -0.00000    -0.00000     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  602   827.42600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   827.42600    -0.01360     1.62726     0.00001     0.02818     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  603   809.82000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   809.82000     0.00000     1.99882     0.00001    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  604   827.44000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   827.44000    -0.15441     0.56647     0.00001     0.22886     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  605   836.06800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   836.06800    -0.13579     1.20427     0.00002     0.24498     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  606   886.43300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   886.43300    -0.29645     1.98572     0.00009     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  607   896.09500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   896.09500    -0.45651     1.97583     0.00014     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  608   886.41700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   886.41700    -0.14298     0.76091     0.00002     0.22479     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  609   888.59600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   888.59600    -0.21193     1.99867     0.00008     0.49614     0.92109           1   0.00000E+000   0.00000E+000   0.00000E+000
  610   946.95100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   946.95100    -0.57771     0.79066     0.00007     0.89850     0.28527           0   0.00000E+000   0.00000E+000   0.00000E+000
  611   967.60300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   967.60300    -0.68840     1.61104     0.00017     1.37017     0.12354           0   0.00000E+000   0.00000E+000   0.00000E+000
  612   924.89800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   924.89800    -0.15403     1.31821     0.00003     0.28803     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  613  1006.13500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000  1006.13500    -0.33550     1.97542     0.00010     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  614   995.70500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   995.70500    -0.47330     1.58700     0.00011     0.95099     0.42388           1   0.00000E+000   0.00000E+000   0.00000E+000
  615   983.01500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   983.01500    -0.42850     1.46284     0.00010     0.82944     0.50593           0   0.00000E+000   0.00000E+000   0.00000E+000
  616   983.11200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   983.11200    -0.38200     1.54761     0.00009     0.76214     0.58454           0   0.00000E+000   0.00000E+000   0.00000E+000
  617   858.25800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   858.25800    -0.06821     2.00000     0.00002     0.16034     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  618   832.85100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   832.85100    -0.22354     1.42368     0.00005     0.43155     0.89390           0   0.00000E+000   0.00000E+000   0.00000E+000
  619   814.53800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   814.53800    -0.19467     1.98355     0.00007     0.45361     0.98887           1   0.00000E+000   0.00000E+000   0.00000E+000
