   id           z           h           u           q          cc          cf         rho           e        zini       grd_w          hs          qs          sf       hsc/d        ifld             qa           qcca           qcfa
  726   808.45900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   808.45900    -0.08853     1.12592     0.00001     0.15595     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  727   804.19400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   804.19400    -0.10270     0.79975     0.00001     0.16349     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  728   788.31900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   788.31900    -0.03229     1.80615     0.00001     0.07103     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  729   792.42300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   792.42300    -0.12231     0.63276     0.00001     0.18504     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  730   799.00800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   799.00800    -0.11344     1.27422     0.00002     0.20935     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  731   813.72300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   813.72300    -0.15052     0.96640     0.00002     0.25201     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  732   807.35200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   807.35200    -0.22873     1.99200     0.00007     0.53387     0.88656           0   0.00000E+000   0.00000E+000   0.00000E+000
  733   833.22700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   833.22700    -0.25330     2.00000     0.00008     0.59225     0.83016           1   0.00000E+000   0.00000E+000   0.00000E+000
  734   898.62700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   898.62700    -0.51162     1.97477     0.00015     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  735   918.02400     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   918.02400    -0.53350     2.00000     0.00016     1.22497     0.34612           1   0.00000E+000   0.00000E+000   0.00000E+000
  736   887.29800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   887.29800    -0.19467     1.99905     0.00006     0.45606     0.96073           0   0.00000E+000   0.00000E+000   0.00000E+000
  737   941.91800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   941.91800    -0.48307     1.31475     0.00009     0.88876     0.40923           0   0.00000E+000   0.00000E+000   0.00000E+000
  738   958.68800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   958.68800    -0.20221     0.81674     0.00002     0.32292     0.95483           0   0.00000E+000   0.00000E+000   0.00000E+000
  739   924.83800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   924.83800    -0.16480     1.99384     0.00005     0.38576     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  740   892.49100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   892.49100    -0.36137     1.18402     0.00007     0.64256     0.61381           0   0.00000E+000   0.00000E+000   0.00000E+000
  741   841.76300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   841.76300    -0.36837     1.98996     0.00012     0.85308     0.60861           0   0.00000E+000   0.00000E+000   0.00000E+000
  742   805.80300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   805.80300    -0.06987     1.49377     0.00002     0.13847     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  743   799.83700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   799.83700    -0.02430     1.35998     0.00001     0.04614     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  744   786.94900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   786.94900    -0.15707     1.64128     0.00004     0.32625     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  745   787.23400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   787.23400    -0.11778     0.73063     0.00001     0.18356     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  746   789.87800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   789.87800    -0.12987     0.72698     0.00001     0.20214     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  747   794.19500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   794.19500    -0.14390     1.99114     0.00006     0.33671     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  748   807.33700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   807.33700     0.00000     1.85715     0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  749   797.64800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   797.64800    -0.03371     1.90124     0.00001     0.07659     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  750   828.98700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   828.98700    -0.30510     1.97738     0.00010     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  751   825.62800     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   825.62800    -0.16423     2.00000     0.00005     0.38526     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  752   876.92100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   876.92100    -0.60203     1.99282     0.00018     1.37076     0.24374           0   0.00000E+000   0.00000E+000   0.00000E+000
  753   902.01900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   902.01900    -0.49863     2.00000     0.00015     1.14815     0.38239           1   0.00000E+000   0.00000E+000   0.00000E+000
  754   881.45800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   881.45800    -0.09551     1.38836     0.00002     0.18287     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  755   927.42600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   927.42600    -0.27653     2.00000     0.00009     0.64587     0.78425           0   0.00000E+000   0.00000E+000   0.00000E+000
  756   950.10900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   950.10900    -0.44743     1.72346     0.00012     0.94196     0.49640           0   0.00000E+000   0.00000E+000   0.00000E+000
  757   919.89400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   919.89400    -0.13797     2.00000     0.00004     0.32387     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  758   881.65000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   881.65000    -0.13577     0.72104     0.00001     0.21091     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  759   830.71200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   830.71200    -0.32968     1.28100     0.00006     0.60538     0.67229           0   0.00000E+000   0.00000E+000   0.00000E+000
  760   803.70700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   803.70700     0.00000     1.52604     0.00000    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  761   798.80600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   798.80600    -0.16160     0.94028     0.00002     0.26832     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  762   782.23700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   782.23700    -0.10432     1.23677     0.00002     0.19027     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  763   784.36800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   784.36800    -0.15455     1.09044     0.00002     0.26891     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  764   807.33700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   807.33700    -0.22570     1.31091     0.00005     0.42019     0.89280           0   0.00000E+000   0.00000E+000   0.00000E+000
  765   796.21800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   796.21800    -0.20120     1.98706     0.00006     0.46930     0.94840           0   0.00000E+000   0.00000E+000   0.00000E+000
  766   819.83400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   819.83400    -0.31240     0.98623     0.00004     0.52352     0.71270           0   0.00000E+000   0.00000E+000   0.00000E+000
  767   820.70100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   820.70100    -0.03236     1.78448     0.00001     0.07066     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  768   858.86000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   858.86000    -0.39085     1.75982     0.00010     0.83592     0.56918           0   0.00000E+000   0.00000E+000   0.00000E+000
  769   887.06000     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   887.06000    -0.36260     2.00000     0.00011     0.84294     0.61894           1   0.00000E+000   0.00000E+000   0.00000E+000
  770   925.30800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   925.30800    -0.50127     1.96213     0.00016     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  771   877.40600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   877.40600    -0.19787     1.98996     0.00006     0.46204     0.95614           0   0.00000E+000   0.00000E+000   0.00000E+000
  772   915.69400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   915.69400    -0.48319     1.53926     0.00011     0.95526     0.41983           0   0.00000E+000   0.00000E+000   0.00000E+000
  773   936.68600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   936.68600    -0.12903     1.24215     0.00003     0.23563     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  774   940.18300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   940.18300    -0.29360     1.97599     0.00010     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  775   915.75500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   915.75500    -0.11750     2.00000     0.00004     0.27596     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  776   875.89000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   875.89000    -0.53675     0.64522     0.00005     0.80129     0.32678           0   0.00000E+000   0.00000E+000   0.00000E+000
  777   816.72500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   816.72500    -0.22984     1.92393     0.00007     0.52396     0.88246           0   0.00000E+000   0.00000E+000   0.00000E+000
  778   803.70700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   803.70700    -0.19043     1.34671     0.00003     0.35902     0.97356           0   0.00000E+000   0.00000E+000   0.00000E+000
  779   791.95000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   791.95000    -0.07773     1.77010     0.00003     0.16884     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  780   777.81100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   777.81100    -0.02053     2.00000     0.00002     0.04828     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  781   800.56600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   800.56600    -0.16360     1.19932     0.00003     0.29451     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  782   790.18200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   790.18200    -0.00833     1.66724     0.00000     0.01750     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  783   806.58000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   806.58000    -0.09935     1.70048     0.00003     0.21073     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  784   819.32800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   819.32800    -0.40780     1.94161     0.00012     0.92649     0.53137           1   0.00000E+000   0.00000E+000   0.00000E+000
  785   842.27800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   842.27800    -0.17701     1.78645     0.00005     0.38578     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  786   876.18200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   876.18200    -0.27313     2.00000     0.00009     0.63805     0.79878           1   0.00000E+000   0.00000E+000   0.00000E+000
  787   910.27000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   910.27000    -0.26356     0.91638     0.00004     0.43310     0.82201           0   0.00000E+000   0.00000E+000   0.00000E+000
  788   871.47000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   871.47000    -0.19027     2.00000     0.00006     0.44597     0.97381           0   0.00000E+000   0.00000E+000   0.00000E+000
  789   895.19400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   895.19400    -0.37463     1.80822     0.00010     0.81515     0.59750           0   0.00000E+000   0.00000E+000   0.00000E+000
  790   932.81500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   932.81500    -0.47450     0.83442     0.00006     0.75274     0.42021           0   0.00000E+000   0.00000E+000   0.00000E+000
  791   931.37500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   931.37500    -0.44056     0.61766     0.00004     0.65596     0.47745           0   0.00000E+000   0.00000E+000   0.00000E+000
  792   912.23000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   912.23000    -0.04653     1.72224     0.00001     0.09948     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  793   853.11800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   853.11800    -0.32850     1.28017     0.00006     0.60309     0.67463           0   0.00000E+000   0.00000E+000   0.00000E+000
  794   843.26300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   843.26300    -0.18510     1.35993     0.00004     0.35050     0.98619           0   0.00000E+000   0.00000E+000   0.00000E+000
  795   806.97400     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   806.97400    -0.12863     2.00000     0.00004     0.30203     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  796   797.99400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   797.99400    -0.14940     1.99535     0.00005     0.35004     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  797   789.61800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   789.61800    -0.07088     0.90326     0.00001     0.11652     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  798   777.19500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   777.19500    -0.09419     0.98709     0.00001     0.15887     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  799   795.65800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   795.65800    -0.16297     1.56550     0.00004     0.33009     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  800   789.93200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   789.93200    -0.16869     1.75922     0.00005     0.36438     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  801   794.19500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   794.19500    -0.26917     1.73448     0.00007     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  802   802.36500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   802.36500    -0.23647     1.61346     0.00006     0.48545     0.86501           0   0.00000E+000   0.00000E+000   0.00000E+000
  803   807.09400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   807.09400    -0.27014     1.79669     0.00007     0.58873     0.79741           1   0.00000E+000   0.00000E+000   0.00000E+000
  804   834.76800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   834.76800    -0.27723     1.98963     0.00009     0.64517     0.78280           0   0.00000E+000   0.00000E+000   0.00000E+000
  805   867.98800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   867.98800    -0.31933     1.07893     0.00005     0.55057     0.69352           1   0.00000E+000   0.00000E+000   0.00000E+000
  806   899.08800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   899.08800    -0.41393     1.00963     0.00006     0.69523     0.52191           0   0.00000E+000   0.00000E+000   0.00000E+000
  807   865.76200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   865.76200    -0.08033     2.00000     0.00004     0.18879     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  808   879.30000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   879.30000    -0.32876     1.37013     0.00007     0.62112     0.67430           0   0.00000E+000   0.00000E+000   0.00000E+000
  809   912.68400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   912.68400    -0.28419     1.09474     0.00004     0.49313     0.76863           0   0.00000E+000   0.00000E+000   0.00000E+000
  810   919.76500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   919.76500    -0.24760     1.98156     0.00008     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  811   910.25600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   910.25600    -0.20983     1.98827     0.00006     0.48949     0.92855           0   0.00000E+000   0.00000E+000   0.00000E+000
  812   835.41000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   835.41000    -0.15820     1.18818     0.00003     0.28383     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  813   803.11500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   803.11500    -0.13511     1.58566     0.00003     0.27567     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  814   793.51200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   793.51200    -0.05673     1.06619     0.00001     0.09812     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  815   786.61100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   786.61100    -0.11356     1.12991     0.00002     0.20022     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  816   773.19900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   773.19900    -0.07723     1.99364     0.00004     0.18111     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  817   788.05900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   788.05900    -0.22988     1.98717     0.00008     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  818   788.74400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   788.74400    -0.03293     1.71472     0.00001     0.07023     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  819   782.77500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   782.77500    -0.08589     1.50763     0.00002     0.17097     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  820   795.27100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   795.27100    -0.19897     1.50211     0.00005     0.39433     0.95117           0   0.00000E+000   0.00000E+000   0.00000E+000
  821   795.63300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   795.63300    -0.10689     1.79213     0.00003     0.23380     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  822   826.45100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   826.45100    -0.21527     1.32169     0.00004     0.40229     0.91279           0   0.00000E+000   0.00000E+000   0.00000E+000
  823   858.40800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   858.40800    -0.19804     1.20173     0.00003     0.35645     0.95362           1   0.00000E+000   0.00000E+000   0.00000E+000
  824   908.16000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   908.16000    -0.60957     1.95673     0.00019     0.00000     0.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  825   886.67000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   886.67000    -0.15317     1.31354     0.00003     0.28599     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  826   863.35200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   863.35200    -0.09513     0.73425     0.00001     0.14848     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  827   865.35200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   865.35200    -0.06667     1.32477     0.00002     0.12511     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  828   900.62700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   900.62700    -0.32140     1.88666     0.00009     0.72034     0.69537           0   0.00000E+000   0.00000E+000   0.00000E+000
  829   912.33700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   912.33700    -0.22000     1.61309     0.00006     0.45186     0.90435           0   0.00000E+000   0.00000E+000   0.00000E+000
  830   903.96100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   903.96100    -0.20930     1.99998     0.00006     0.49025     0.92656           0   0.00000E+000   0.00000E+000   0.00000E+000
  831   828.69800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   828.69800    -0.15092     0.99104     0.00002     0.25462     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  832   797.38300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   797.38300    -0.07717     1.61573     0.00002     0.15919     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  833   791.10500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   791.10500    -0.10498     1.55678     0.00002     0.21230     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  834   781.79300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   781.79300    -0.05090     1.81009     0.00002     0.11210     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  835   780.26600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   780.26600    -0.12393     1.04964     0.00002     0.21304     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  836   776.54800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   776.54800    -0.18887     0.61225     0.00002     0.28359     0.97685           0   0.00000E+000   0.00000E+000   0.00000E+000
  837   770.88200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   770.88200    -0.10157     0.58676     0.00001     0.15159     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  838   778.30600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   778.30600    -0.27655     0.74446     0.00003     0.43100     0.78208           0   0.00000E+000   0.00000E+000   0.00000E+000
  839   787.34700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   787.34700    -0.07993     1.99304     0.00004     0.18740     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  840   779.13100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   779.13100    -0.06810     1.47844     0.00001     0.13429     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  841   789.30200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   789.30200    -0.08542     0.72278     0.00001     0.13287     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  842   791.09800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   791.09800    -0.28853     1.99012     0.00009     0.67120     0.75703           1   0.00000E+000   0.00000E+000   0.00000E+000
  843   817.31800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   817.31800    -0.08071     1.49711     0.00002     0.16011     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  844   850.00600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   850.00600    -0.19393     1.99334     0.00006     0.45345     0.96251           1   0.00000E+000   0.00000E+000   0.00000E+000
  845   889.87300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   889.87300    -0.09873     1.32333     0.00002     0.18513     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  846   882.07500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   882.07500    -0.19010     1.01798     0.00003     0.32309     0.97860           0   0.00000E+000   0.00000E+000   0.00000E+000
  847   860.49800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   860.49800    -0.11502     1.04789     0.00001     0.19765     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  848   890.98500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   890.98500    -0.09960     1.70564     0.00003     0.21163     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  849   905.73700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   905.73700    -0.11347     1.30198     0.00003     0.21125     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  850   897.68200     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   897.68200    -0.05410     2.00000     0.00002     0.12718     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  851   822.29500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   822.29500    -0.11550     0.74054     0.00001     0.18055     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  852   807.29000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   807.29000    -0.23351     0.98493     0.00003     0.39233     0.87153           0   0.00000E+000   0.00000E+000   0.00000E+000
  853   794.10900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   794.10900    -0.20710     1.88193     0.00006     0.46578     0.93273           0   0.00000E+000   0.00000E+000   0.00000E+000
  854   787.89600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   787.89600    -0.02303     1.35594     0.00000     0.04367     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  855   787.20500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000    -0.00000   787.20500     0.00000     1.99915     0.00001    -0.00000     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  856   786.65100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   786.65100    -0.14617     1.99258     0.00005     0.34217     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  857   782.26600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   782.26600    -0.10338     1.03738     0.00001     0.17709     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  858   766.57300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   766.57300    -0.07500     2.00000     0.00003     0.17627     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  859   784.94900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   784.94900    -0.16848     0.74251     0.00002     0.26327     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  860   776.24200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   776.24200    -0.10270     1.99637     0.00003     0.24096     1.00000           0   0.00000E+000   0.00000E+000   0.00000E+000
  861   785.67800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   785.67800    -0.32511     0.60931     0.00003     0.48552     0.68527           0   0.00000E+000   0.00000E+000   0.00000E+000
  862   778.85700     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   778.85700    -0.00764     2.00000     0.00001     0.01796     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
