2017/6/22 20:00,0.03
2017/6/22 21:00,0.03
2017/6/22 22:00,0
2017/6/22 23:00,0
2017/6/23 0:00,0
2017/6/23 1:00,0
2017/6/23 2:00,0
2017/6/23 3:00,0
2017/6/23 4:00,0
2017/6/23 5:00,0
2017/6/23 6:00,0.23
2017/6/23 7:00,0.11
2017/6/23 8:00,0.11
2017/6/23 9:00,0.11
2017/6/23 10:00,0.23
2017/6/23 11:00,0
2017/6/23 12:00,0.52
2017/6/23 13:00,0.69
2017/6/23 14:00,0.58
2017/6/23 15:00,0.64
2017/6/23 16:00,0.62
2017/6/23 17:00,0.38
2017/6/23 18:00,0.77
2017/6/23 19:00,0.66
2017/6/23 20:00,0.42
2017/6/23 21:00,1
2017/6/23 22:00,0.08
2017/6/23 23:00,1.12
2017/6/24 0:00,0.54
2017/6/24 1:00,0.66
2017/6/24 2:00,1
2017/6/24 3:00,0.66
2017/6/24 4:00,0.42
2017/6/24 5:00,0.99
2017/6/24 6:00,0.48
2017/6/24 7:00,1.15
2017/6/24 8:00,0.59
2017/6/24 9:00,0.81
2017/6/24 10:00,0.81
2017/6/24 11:00,0.59
2017/6/24 12:00,0.68
2017/6/24 13:00,0.94
2017/6/24 14:00,0.83
2017/6/24 15:00,0.61
2017/6/24 16:00,1.61
2017/6/24 17:00,2.19
2017/6/24 18:00,5.15
2017/6/24 19:00,9.24
2017/6/24 20:00,14.25
2017/6/24 21:00,11.24
2017/6/24 22:00,7.45
2017/6/24 23:00,5.11
2017/6/25 0:00,3.89
2017/6/25 1:00,3.37
2017/6/25 2:00,3.42
2017/6/25 3:00,3.42
2017/6/25 4:00,2.96
2017/6/25 5:00,3.88
2017/6/25 6:00,3.42
2017/6/25 7:00,4.11
2017/6/25 8:00,3.8
2017/6/25 9:00,3.01
2017/6/25 10:00,4.29
2017/6/25 11:00,3.56
2017/6/25 12:00,3.8
2017/6/25 13:00,3.1
2017/6/25 14:00,2.29
2017/6/25 15:00,2.76
2017/6/25 16:00,2.34
2017/6/25 17:00,2.8
2017/6/25 18:00,1.99
2017/6/25 19:00,2.13
2017/6/25 20:00,2.11
2017/6/25 21:00,2.11
2017/6/25 22:00,2.11
2017/6/25 23:00,2.11
2017/6/26 0:00,2.11
2017/6/26 1:00,2.11
2017/6/26 2:00,1.3
2017/6/26 3:00,1.76
2017/6/26 4:00,2.11
2017/6/26 5:00,2.34
2017/6/26 6:00,3.04
2017/6/26 7:00,2
2017/6/26 8:00,1.15
2017/6/26 9:00,2.16
2017/6/26 10:00,2.11
2017/6/26 11:00,1.35
2017/6/26 12:00,1.44
2017/6/26 13:00,1.86
2017/6/26 14:00,0.7
2017/6/26 15:00,1.76
2017/6/26 16:00,0.75
2017/6/26 17:00,1.65
2017/6/26 18:00,0.64
2017/6/26 19:00,1.76
2017/6/26 20:00,0.59
2017/6/26 21:00,1.48
2017/6/26 22:00,1.25
2017/6/26 23:00,0.81
2017/6/27 0:00,1.59
2017/6/27 1:00,0.47
2017/6/27 2:00,1.59
2017/6/27 3:00,0.47
2017/6/27 4:00,1.59
2017/6/27 5:00,0.47
2017/6/27 6:00,1.59
2017/6/27 7:00,0.47
2017/6/27 8:00,1.37
2017/6/27 9:00,0.69
2017/6/27 10:00,0.9
2017/6/27 11:00,1.04
2017/6/27 12:00,0.37
2017/6/27 13:00,1.49
2017/6/27 14:00,0.37
2017/6/27 15:00,1.49
2017/6/27 16:00,0.37
2017/6/27 17:00,1.49
2017/6/27 18:00,2.6
2017/6/27 19:00,2.6
2017/6/27 20:00,1.49
2017/6/27 21:00,2.6
2017/6/27 22:00,1.49
2017/6/27 23:00,1.49
2017/6/28 0:00,2.6
2017/6/28 1:00,2.6
2017/6/28 2:00,2.6
2017/6/28 3:00,2.6
2017/6/28 4:00,1.49
2017/6/28 5:00,3.71
2017/6/28 6:00,2.6
2017/6/28 7:00,2.6
2017/6/28 8:00,2.6
2017/6/28 9:00,2.6
2017/6/28 10:00,3.39
2017/6/28 11:00,2.77
2017/6/28 12:00,2.28
2017/6/28 13:00,2.2
2017/6/28 14:00,1.09
2017/6/28 15:00,2.13
2017/6/28 16:00,2.1
2017/6/28 17:00,1.55
2017/6/28 18:00,1.55
2017/6/28 19:00,2.1
2017/6/28 20:00,0.99
2017/6/28 21:00,0.99
2017/6/28 22:00,2.1
2017/6/28 23:00,0.99
2017/6/29 0:00,0.99
2017/6/29 1:00,1.99
2017/6/29 2:00,1.1
2017/6/29 3:00,0.99
2017/6/29 4:00,0.99
2017/6/29 5:00,0.99
2017/6/29 6:00,0.99
2017/6/29 7:00,1.32
2017/6/29 8:00,1.77
2017/6/29 9:00,0.99
2017/6/29 10:00,0.99
2017/6/29 11:00,0.99
2017/6/29 12:00,1.03
2017/6/29 13:00,0.98
2017/6/29 14:00,0.75
2017/6/29 15:00,0.42
2017/6/29 16:00,1.09
2017/6/29 17:00,1.09
2017/6/29 18:00,1.09
2017/6/29 19:00,1.09
2017/6/29 20:00,1.09
2017/6/29 21:00,0.42
2017/6/29 22:00,0.64
2017/6/29 23:00,1.09
2017/6/30 0:00,1.09
2017/6/30 1:00,1.09
2017/6/30 2:00,0.08
2017/6/30 3:00,0.98
2017/6/30 4:00,1.09
2017/6/30 5:00,1.09
2017/6/30 6:00,1.09
2017/6/30 7:00,1.09
2017/6/30 8:00,0.87
2017/6/30 9:00,0.42
2017/6/30 10:00,0.66
2017/6/30 11:00,1.28
2017/6/30 12:00,0.5
2017/6/30 13:00,0.84
2017/6/30 14:00,0.95
2017/6/30 15:00,0.84
2017/6/30 16:00,0.66
2017/6/30 17:00,0.88
2017/6/30 18:00,0.88
2017/6/30 19:00,0.88
2017/6/30 20:00,0.88
2017/6/30 21:00,0.88
2017/6/30 22:00,0.88
2017/6/30 23:00,0.88
2017/7/1 0:00,0.88
2017/7/1 1:00,0.77
2017/7/1 2:00,0.24
2017/7/1 3:00,0.56
2017/7/1 4:00,0.88
2017/7/1 5:00,0.88
2017/7/1 6:00,0.88
2017/7/1 7:00,0.88
2017/7/1 8:00,0.88
2017/7/1 9:00,0.13
2017/7/1 10:00,0.56
2017/7/1 11:00,0.88
