   id           z           h           u           q          cc          cf         rho           e        zini       grd_w          hs          qs          sf       hsc/d        ifld             qa           qcca           qcfa
  135   264.55400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   264.55400    -0.16620     1.00000     0.00002     0.47711     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  136   266.46400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   266.46400    -0.13506     1.00000     0.00001     0.38772     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  137   268.94200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   268.94200    -0.17522     1.00000     0.00002     0.50302     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  138   271.41100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   271.41100    -0.17459     1.00000     0.00002     0.50119     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  139   278.31000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   278.31000    -0.11680     1.00000     0.00001     0.33530     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  140   277.14200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   277.14200    -0.16530     1.00000     0.00002     0.47453     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  141   275.48900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   275.48900    -0.17040     1.00000     0.00002     0.48917     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  142   273.78500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   273.78500    -0.16787     1.00000     0.00002     0.48190     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  143   281.48900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   281.48900    -0.08820     1.00000     0.00001     0.25320     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  144   280.60700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   280.60700    -0.08880     1.00000     0.00001     0.25492     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  145   279.71900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   279.71900    -0.06450     1.00000     0.00001     0.18516     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  146   279.07400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   279.07400    -0.05402     1.00000     0.00001     0.15509     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  147   282.08900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   282.08900    -0.04243     1.00000     0.00000     0.12180     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  148   283.40700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   283.40700    -0.09320     1.00000     0.00001     0.26754     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  149   284.50900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   284.50900    -0.11020     1.00000     0.00001     0.31635     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  150   285.12000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   285.12000    -0.06110     1.00000     0.00001     0.17540     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  151   286.14400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   286.14400    -0.07241     1.00000     0.00001     0.20786     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  152   286.46700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   286.46700    -0.03230     1.00000     0.00000     0.09272     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  153   286.82700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   286.82700    -0.03600     1.00000     0.00000     0.10335     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  154   288.01400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   288.01400    -0.08393     1.00000     0.00001     0.24095     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  155   290.37200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   290.37200    -0.16674     1.00000     0.00002     0.47866     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  156   291.98600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   291.98600    -0.11413     1.00000     0.00001     0.32763     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  157   294.73600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   294.73600    -0.19446     1.00000     0.00002     0.55823     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  158   297.55800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   297.55800    -0.19955     1.00000     0.00002     0.57285     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  159   300.38200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   300.38200    -0.19969     1.00000     0.00002     0.57325     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  160   302.76800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   302.76800    -0.16872     1.00000     0.00002     0.48434     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  161   305.75800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   305.75800    -0.21143     1.00000     0.00002     0.60695     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  162   308.20400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   308.20400    -0.17296     1.00000     0.00002     0.49652     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  163   310.90800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   310.90800    -0.19120     1.00000     0.00002     0.54889     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  164   313.32400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   313.32400    -0.17084     1.00000     0.00002     0.49043     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  165   315.35400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   315.35400    -0.14354     1.00000     0.00001     0.41207     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  166   317.16200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   317.16200    -0.12785     1.00000     0.00001     0.36701     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  167   319.90200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   319.90200    -0.19375     1.00000     0.00002     0.55620     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  168   322.61500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   322.61500    -0.19184     1.00000     0.00002     0.55072     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  169   334.28200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   334.28200    -0.13380     1.00000     0.00001     0.38410     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  170   332.94400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   332.94400    -0.30580     0.99999     0.00003     0.87786     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  171   329.88600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   329.88600    -0.27920     1.00000     0.00003     0.80151     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  172   327.09400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   327.09400    -0.19670     1.00000     0.00002     0.56467     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  173   325.12700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   325.12700    -0.17763     1.00000     0.00002     0.50992     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  174   336.53100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   336.53100    -0.14870     1.00000     0.00001     0.42688     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  175   335.04400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   335.04400    -0.05388     1.00000     0.00001     0.15468     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  176   392.69200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   392.69200    -0.45810     0.99999     0.00005     1.31506     0.63801           1   0.00000E+000   0.00000E+000   0.00000E+000
  177   388.11100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   388.11100    -0.50360     1.00000     0.00005     1.44569     0.50293           1   0.00000E+000   0.00000E+000   0.00000E+000
  178   383.07500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   383.07500    -0.39320     1.00000     0.00004     1.12877     0.84541           1   0.00000E+000   0.00000E+000   0.00000E+000
  179   379.14300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   379.14300    -0.16870     1.00000     0.00002     0.48429     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  180   377.45600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   377.45600    -0.10990     1.00000     0.00001     0.31549     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  181   376.35700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   376.35700    -0.16750     1.00000     0.00002     0.48084     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  182   374.68200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   374.68200    -0.24200     1.00000     0.00002     0.69471     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  183   372.26200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   372.26200    -0.32730     1.00000     0.00003     0.93958     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  184   368.98900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   368.98900    -0.34430     1.00000     0.00003     0.98839     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  185   365.54600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   365.54600    -0.33210     1.00000     0.00003     0.95337     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  186   362.22500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   362.22500    -0.30070     1.00000     0.00003     0.86323     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  187   359.21800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   359.21800    -0.23405     1.00000     0.00002     0.67191     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  188   344.53600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   344.53600    -0.20370     1.00000     0.00002     0.58477     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  189   342.49900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   342.49900    -0.23500     1.00000     0.00002     0.67462     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  190   340.14900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   340.14900    -0.21460     1.00000     0.00002     0.61606     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  191   338.00300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   338.00300    -0.10409     1.00000     0.00001     0.29881     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  192   401.07300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   401.07300    -0.29880     1.00000     0.00003     0.85777     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  193   398.08500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   398.08500    -0.28120     1.00000     0.00003     0.80725     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  194   395.27300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   395.27300    -0.18251     1.00000     0.00002     0.52392     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  195   355.90800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   355.90800    -0.26180     1.00000     0.00003     0.75155     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  196   353.29000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   353.29000    -0.16582     1.00000     0.00002     0.47602     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  197   347.94400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   347.94400    -0.24098     1.00000     0.00002     0.69180     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  198   412.01000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   412.01000    -0.35900     1.00000     0.00004     1.03059     0.96238           1   0.00000E+000   0.00000E+000   0.00000E+000
  199   408.42000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   408.42000    -0.23180     1.00000     0.00002     0.66543     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  200   406.10200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   406.10200    -0.35561     1.00000     0.00004     1.02085     0.97430           1   0.00000E+000   0.00000E+000   0.00000E+000
  201   350.94500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   350.94500    -0.21220     1.00000     0.00002     0.60918     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  202   420.58400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   420.58400    -0.44840     1.00000     0.00004     1.28723     0.66786           1   0.00000E+000   0.00000E+000   0.00000E+000
  203   416.10000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   416.10000    -0.28921     1.00000     0.00003     0.83024     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  204   439.24500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   439.24500    -0.28920     1.00000     0.00003     0.83021     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  205   436.35300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   436.35300    -0.36710     1.00000     0.00004     1.05384     0.93417           1   0.00000E+000   0.00000E+000   0.00000E+000
  206   432.68200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   432.68200    -0.32290     1.00000     0.00003     0.92696     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  207   429.45300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   429.45300    -0.27900     1.00000     0.00003     0.80093     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  208   426.66300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   426.66300    -0.42985     1.00000     0.00004     1.23399     0.72604           1   0.00000E+000   0.00000E+000   0.00000E+000
  209   442.82100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   442.82100    -0.25286     1.00000     0.00003     0.72590     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  210   448.48800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   448.48800    -0.40072     1.00000     0.00004     1.15036     0.82042           1   0.00000E+000   0.00000E+000   0.00000E+000
  211   454.76900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   454.76900    -0.44414     1.00000     0.00004     1.27500     0.68110           1   0.00000E+000   0.00000E+000   0.00000E+000
  212   470.32900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   470.32900    -0.47300     1.00000     0.00005     1.35785     0.59289           1   0.00000E+000   0.00000E+000   0.00000E+000
  213   465.59900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   465.59900    -0.46250     1.00000     0.00005     1.32771     0.62459           1   0.00000E+000   0.00000E+000   0.00000E+000
  214   460.97400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   460.97400    -0.43876     1.00000     0.00004     1.25957     0.69791           1   0.00000E+000   0.00000E+000   0.00000E+000
  215   480.77200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   480.77200    -0.47310     1.00000     0.00005     1.35814     0.59259           1   0.00000E+000   0.00000E+000   0.00000E+000
  216   476.04100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   476.04100    -0.40390     1.00000     0.00004     1.15949     0.80993           1   0.00000E+000   0.00000E+000   0.00000E+000
  217   487.32600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   487.32600    -0.46344     1.00000     0.00005     1.33041     0.62173           1   0.00000E+000   0.00000E+000   0.00000E+000
  218   501.13900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   501.13900    -0.65520     0.99999     0.00007     1.88088     0.10490           1   0.00000E+000   0.00000E+000   0.00000E+000
  219   494.58700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   494.58700    -0.51344     1.00000     0.00005     1.47393     0.47477           1   0.00000E+000   0.00000E+000   0.00000E+000
  220   507.06500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   507.06500    -0.41904     1.00000     0.00004     1.20293     0.76065           1   0.00000E+000   0.00000E+000   0.00000E+000
  221   511.95600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   511.95600    -0.34585     1.00000     0.00003     0.99284     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  222   516.45900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   516.45900    -0.31841     1.00000     0.00003     0.91408     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  223   519.83400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   519.83400    -0.33750     1.00000     0.00003     0.96887     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  224   525.65500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   525.65500    -0.41161     1.00000     0.00004     1.18162     0.78470           1   0.00000E+000   0.00000E+000   0.00000E+000
  225   532.95000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   532.95000    -0.51584     1.00000     0.00005     1.48083     0.46794           1   0.00000E+000   0.00000E+000   0.00000E+000
  226   538.16300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   538.16300    -0.52130     1.00000     0.00005     1.49651     0.45250           1   0.00000E+000   0.00000E+000   0.00000E+000
  227   546.74900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   546.74900    -0.60713     1.00000     0.00006     1.74290     0.22323           1   0.00000E+000   0.00000E+000   0.00000E+000
  228   556.14400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   556.14400    -0.66433     0.99999     0.00007     1.90710     0.08317           1   0.00000E+000   0.00000E+000   0.00000E+000
  229   565.28600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   565.28600    -0.55470     1.00000     0.00006     1.59238     0.36037           1   0.00000E+000   0.00000E+000   0.00000E+000
  230   559.73900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   559.73900    -0.35950     1.00000     0.00004     1.03203     0.96063           1   0.00000E+000   0.00000E+000   0.00000E+000
  231   572.01800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   572.01800    -0.47603     0.99999     0.00005     1.36654     0.58382           1   0.00000E+000   0.00000E+000   0.00000E+000
  232   576.03600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   576.03600    -0.28412     1.00000     0.00003     0.81562     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  233   580.34000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   580.34000    -0.30434     1.00000     0.00003     0.87368     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  234   591.88500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   591.88500    -0.53620     0.99999     0.00005     1.53927     0.41092           1   0.00000E+000   0.00000E+000   0.00000E+000
  235   586.52300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   586.52300    -0.43721     1.00000     0.00004     1.25510     0.70280           1   0.00000E+000   0.00000E+000   0.00000E+000
  236   599.79500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   599.79500    -0.36910     1.00000     0.00004     1.05959     0.92725           1   0.00000E+000   0.00000E+000   0.00000E+000
  237   596.10400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   596.10400    -0.29833     1.00000     0.00003     0.85643     1.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  238   614.39200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   614.39200    -0.58030     1.00000     0.00006     1.66588     0.29230           1   0.00000E+000   0.00000E+000   0.00000E+000
  239   608.58900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   608.58900    -0.62184     1.00000     0.00006     1.78512     0.18630           1   0.00000E+000   0.00000E+000   0.00000E+000
  240   624.13300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   624.13300    -0.68880     1.00000     0.00007     1.97735     0.02608           1   0.00000E+000   0.00000E+000   0.00000E+000
  241   634.06000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   634.06000    -0.70195     0.99999     0.00007     2.01510     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  242   641.25700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   641.25700    -0.50891     1.00000     0.00005     1.46093     0.48769           1   0.00000E+000   0.00000E+000   0.00000E+000
  243   646.33500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   646.33500    -0.35907     1.00000     0.00004     1.03080     0.96213           1   0.00000E+000   0.00000E+000   0.00000E+000
  244   652.87000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   652.87000    -0.46210     1.00000     0.00005     1.32656     0.62581           1   0.00000E+000   0.00000E+000   0.00000E+000
  245   662.29000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   662.29000    -0.66610     0.99999     0.00007     1.91218     0.07899           1   0.00000E+000   0.00000E+000   0.00000E+000
  246   669.36600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   669.36600    -0.50035     1.00000     0.00005     1.43638     0.51231           1   0.00000E+000   0.00000E+000   0.00000E+000
  247   676.73500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   676.73500    -0.52107     1.00000     0.00005     1.49585     0.45314           1   0.00000E+000   0.00000E+000   0.00000E+000
  248   684.57700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   684.57700    -0.55452     1.00000     0.00006     1.59187     0.36086           1   0.00000E+000   0.00000E+000   0.00000E+000
  249   693.33400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   693.33400    -0.61922     1.00000     0.00006     1.77760     0.19283           1   0.00000E+000   0.00000E+000   0.00000E+000
  250   700.23300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   700.23300    -0.48784     1.00000     0.00005     1.40044     0.54882           1   0.00000E+000   0.00000E+000   0.00000E+000
  251   711.96900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   711.96900    -0.53180     1.00000     0.00005     1.52665     0.42312           1   0.00000E+000   0.00000E+000   0.00000E+000
  252   706.65100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   706.65100    -0.45383     1.00000     0.00005     1.30281     0.65112           1   0.00000E+000   0.00000E+000   0.00000E+000
  253   719.84000     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   719.84000    -0.55657     1.00000     0.00006     1.59775     0.35532           1   0.00000E+000   0.00000E+000   0.00000E+000
  254   730.00800     0.00001     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   730.00800    -0.42100     1.00000     0.00004     1.20858     0.75433           1   0.00000E+000   0.00000E+000   0.00000E+000
  255   725.79800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   725.79800    -0.42130     1.00000     0.00004     1.20943     0.75337           1   0.00000E+000   0.00000E+000   0.00000E+000
  256   741.23300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   741.23300    -0.79373     0.99999     0.00008     2.27858     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  257   754.71400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   754.71400    -0.55060     1.00000     0.00006     1.58062     0.37147           1   0.00000E+000   0.00000E+000   0.00000E+000
  258   749.20800     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   749.20800    -0.56392     1.00000     0.00006     1.61887     0.33560           1   0.00000E+000   0.00000E+000   0.00000E+000
  259   769.43100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   769.43100    -0.60520     1.00000     0.00006     1.73736     0.22812           1   0.00000E+000   0.00000E+000   0.00000E+000
  260   763.37900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   763.37900    -0.61271     1.00000     0.00006     1.75893     0.20913           1   0.00000E+000   0.00000E+000   0.00000E+000
  261   778.67600     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   778.67600    -0.65373     1.00000     0.00007     1.87666     0.10843           1   0.00000E+000   0.00000E+000   0.00000E+000
  262   791.88900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   791.88900    -0.50300     1.00000     0.00005     1.44398     0.50466           1   0.00000E+000   0.00000E+000   0.00000E+000
  263   786.85900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   786.85900    -0.57863     1.00000     0.00006     1.66109     0.29668           1   0.00000E+000   0.00000E+000   0.00000E+000
  264   801.80400     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   801.80400    -0.70110     1.00000     0.00007     2.01267     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  265   819.64900     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   819.64900    -0.68720     1.00000     0.00007     1.97276     0.02976           1   0.00000E+000   0.00000E+000   0.00000E+000
  266   812.77700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   812.77700    -0.77592     1.00000     0.00008     2.22743     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  267   831.44700     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   831.44700    -0.83425     1.00000     0.00008     2.39491     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  268   850.72200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   850.72200    -0.78990     1.00000     0.00008     2.26758     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  269   842.82300     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   842.82300    -0.80441     1.00000     0.00008     2.30924     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  270   861.45100     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   861.45100    -0.75866     1.00000     0.00008     2.17791     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  271   874.08500     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   874.08500    -0.89337     1.00000     0.00009     2.56461     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
  272   887.67200     0.00000     0.00000     0.00000     0.00000     0.00000  1000.00000     0.00000   887.67200    -0.96076     0.99999     0.00010     2.75804     0.00000           1   0.00000E+000   0.00000E+000   0.00000E+000
