       13551
x,y,i,j,cs
      11505.000,     -12630.000,   41,   13,    30.000
      11535.000,     -12630.000,   42,   13,    30.000
      11565.000,     -12630.000,   43,   13,    30.000
      11595.000,     -12630.000,   44,   13,    30.000
      11625.000,     -12630.000,   45,   13,    30.000
      11655.000,     -12630.000,   46,   13,    30.000
      11685.000,     -12630.000,   47,   13,    30.000
      11715.000,     -12630.000,   48,   13,    30.000
      11745.000,     -12630.000,   49,   13,    30.000
      11895.000,     -12630.000,   54,   13,    30.000
      11925.000,     -12630.000,   55,   13,    30.000
      11955.000,     -12630.000,   56,   13,    30.000
      11985.000,     -12630.000,   57,   13,    30.000
      12015.000,     -12630.000,   58,   13,    30.000
      12045.000,     -12630.000,   59,   13,    30.000
      12075.000,     -12630.000,   60,   13,    30.000
      12105.000,     -12630.000,   61,   13,    30.000
      12135.000,     -12630.000,   62,   13,    30.000
      12165.000,     -12630.000,   63,   13,    30.000
      12195.000,     -12630.000,   64,   13,    30.000
      12225.000,     -12630.000,   65,   13,    30.000
      12255.000,     -12630.000,   66,   13,    30.000
      12285.000,     -12630.000,   67,   13,    30.000
      12315.000,     -12630.000,   68,   13,    30.000
      12345.000,     -12630.000,   69,   13,    30.000
      12375.000,     -12630.000,   70,   13,    30.000
      12405.000,     -12630.000,   71,   13,    30.000
      12435.000,     -12630.000,   72,   13,    30.000
      12465.000,     -12630.000,   73,   13,    30.000
      12495.000,     -12630.000,   74,   13,    30.000
      12525.000,     -12630.000,   75,   13,    30.000
      12555.000,     -12630.000,   76,   13,    30.000
      12585.000,     -12630.000,   77,   13,    30.000
      12615.000,     -12630.000,   78,   13,    30.000
      12645.000,     -12630.000,   79,   13,    30.000
      12675.000,     -12630.000,   80,   13,    30.000
      12705.000,     -12630.000,   81,   13,    30.000
      12735.000,     -12630.000,   82,   13,    30.000
      12765.000,     -12630.000,   83,   13,    30.000
      12795.000,     -12630.000,   84,   13,    30.000
      12825.000,     -12630.000,   85,   13,    30.000
      12855.000,     -12630.000,   86,   13,    30.000
      12885.000,     -12630.000,   87,   13,    30.000
      12915.000,     -12630.000,   88,   13,    30.000
      12945.000,     -12630.000,   89,   13,    30.000
      12975.000,     -12630.000,   90,   13,    30.000
      13005.000,     -12630.000,   91,   13,    30.000
      13035.000,     -12630.000,   92,   13,    30.000
      13065.000,     -12630.000,   93,   13,    30.000
      13095.000,     -12630.000,   94,   13,    30.000
      13125.000,     -12630.000,   95,   13,    30.000
      13155.000,     -12630.000,   96,   13,    30.000
      13185.000,     -12630.000,   97,   13,    30.000
      13215.000,     -12630.000,   98,   13,    30.000
      13245.000,     -12630.000,   99,   13,    30.000
      13275.000,     -12630.000,  100,   13,    30.000
      13305.000,     -12630.000,  101,   13,    30.000
      13335.000,     -12630.000,  102,   13,    30.000
      13365.000,     -12630.000,  103,   13,    30.000
      13395.000,     -12630.000,  104,   13,    30.000
      13425.000,     -12630.000,  105,   13,    30.000
      13455.000,     -12630.000,  106,   13,    30.000
      13485.000,     -12630.000,  107,   13,    30.000
      13515.000,     -12630.000,  108,   13,    30.000
      13545.000,     -12630.000,  109,   13,    30.000
      13575.000,     -12630.000,  110,   13,    30.000
      13605.000,     -12630.000,  111,   13,    30.000
      13635.000,     -12630.000,  112,   13,    30.000
      13665.000,     -12630.000,  113,   13,    30.000
      13695.000,     -12630.000,  114,   13,    30.000
      13725.000,     -12630.000,  115,   13,    30.000
      13755.000,     -12630.000,  116,   13,    30.000
      13785.000,     -12630.000,  117,   13,    30.000
      13815.000,     -12630.000,  118,   13,    30.000
      13845.000,     -12630.000,  119,   13,    30.000
      13875.000,     -12630.000,  120,   13,    30.000
      13905.000,     -12630.000,  121,   13,    30.000
      13935.000,     -12630.000,  122,   13,    30.000
      13965.000,     -12630.000,  123,   13,    30.000
      13995.000,     -12630.000,  124,   13,    30.000
      14025.000,     -12630.000,  125,   13,    30.000
      14055.000,     -12630.000,  126,   13,    30.000
      14085.000,     -12630.000,  127,   13,    30.000
      14115.000,     -12630.000,  128,   13,    30.000
      10335.000,     -12600.000,    2,   14,    30.000
      10365.000,     -12600.000,    3,   14,    30.000
      10395.000,     -12600.000,    4,   14,    30.000
      10425.000,     -12600.000,    5,   14,    30.000
      10455.000,     -12600.000,    6,   14,    30.000
      10485.000,     -12600.000,    7,   14,    30.000
      10515.000,     -12600.000,    8,   14,    30.000
      11235.000,     -12600.000,   32,   14,    30.000
      11265.000,     -12600.000,   33,   14,    30.000
      11295.000,     -12600.000,   34,   14,    30.000
      11325.000,     -12600.000,   35,   14,    30.000
      11355.000,     -12600.000,   36,   14,    30.000
      11385.000,     -12600.000,   37,   14,    30.000
      11415.000,     -12600.000,   38,   14,    30.000
      11445.000,     -12600.000,   39,   14,    30.000
      11475.000,     -12600.000,   40,   14,    30.000
      11505.000,     -12600.000,   41,   14,    30.000
      11535.000,     -12600.000,   42,   14,    30.000
      11565.000,     -12600.000,   43,   14,    30.000
      11595.000,     -12600.000,   44,   14,    30.000
      11625.000,     -12600.000,   45,   14,    30.000
      11655.000,     -12600.000,   46,   14,    30.000
      11685.000,     -12600.000,   47,   14,    30.000
      11715.000,     -12600.000,   48,   14,    30.000
      11745.000,     -12600.000,   49,   14,    30.000
      11775.000,     -12600.000,   50,   14,    30.000
      11805.000,     -12600.000,   51,   14,    30.000
      11835.000,     -12600.000,   52,   14,    30.000
      11865.000,     -12600.000,   53,   14,    30.000
      11895.000,     -12600.000,   54,   14,    30.000
      11925.000,     -12600.000,   55,   14,    30.000
      11955.000,     -12600.000,   56,   14,    30.000
      11985.000,     -12600.000,   57,   14,    30.000
      12015.000,     -12600.000,   58,   14,    30.000
      12045.000,     -12600.000,   59,   14,    30.000
      12075.000,     -12600.000,   60,   14,    30.000
      12105.000,     -12600.000,   61,   14,    30.000
      12135.000,     -12600.000,   62,   14,    30.000
      12165.000,     -12600.000,   63,   14,    30.000
      12195.000,     -12600.000,   64,   14,    30.000
      12225.000,     -12600.000,   65,   14,    30.000
      12255.000,     -12600.000,   66,   14,    30.000
      12285.000,     -12600.000,   67,   14,    30.000
      12315.000,     -12600.000,   68,   14,    30.000
      12345.000,     -12600.000,   69,   14,    30.000
      12375.000,     -12600.000,   70,   14,    30.000
      12405.000,     -12600.000,   71,   14,    30.000
      12435.000,     -12600.000,   72,   14,    30.000
      12465.000,     -12600.000,   73,   14,    30.000
      12495.000,     -12600.000,   74,   14,    30.000
      12525.000,     -12600.000,   75,   14,    30.000
      12555.000,     -12600.000,   76,   14,    30.000
      12585.000,     -12600.000,   77,   14,    30.000
      12615.000,     -12600.000,   78,   14,    30.000
      12645.000,     -12600.000,   79,   14,    30.000
      12675.000,     -12600.000,   80,   14,    30.000
      12705.000,     -12600.000,   81,   14,    30.000
      12735.000,     -12600.000,   82,   14,    30.000
      12765.000,     -12600.000,   83,   14,    30.000
      12795.000,     -12600.000,   84,   14,    30.000
      12825.000,     -12600.000,   85,   14,    30.000
      12855.000,     -12600.000,   86,   14,    30.000
      12885.000,     -12600.000,   87,   14,    30.000
      12915.000,     -12600.000,   88,   14,    30.000
      12945.000,     -12600.000,   89,   14,    30.000
      12975.000,     -12600.000,   90,   14,    30.000
      13005.000,     -12600.000,   91,   14,    30.000
      13035.000,     -12600.000,   92,   14,    30.000
      13065.000,     -12600.000,   93,   14,    30.000
      13095.000,     -12600.000,   94,   14,    30.000
      13125.000,     -12600.000,   95,   14,    30.000
      13155.000,     -12600.000,   96,   14,    30.000
      13185.000,     -12600.000,   97,   14,    30.000
      13215.000,     -12600.000,   98,   14,    30.000
      13245.000,     -12600.000,   99,   14,    30.000
      13275.000,     -12600.000,  100,   14,    30.000
      13305.000,     -12600.000,  101,   14,    30.000
      13335.000,     -12600.000,  102,   14,    30.000
      13365.000,     -12600.000,  103,   14,    30.000
      13395.000,     -12600.000,  104,   14,    30.000
      13425.000,     -12600.000,  105,   14,    30.000
      13455.000,     -12600.000,  106,   14,    30.000
      13485.000,     -12600.000,  107,   14,    30.000
      13515.000,     -12600.000,  108,   14,    30.000
      13545.000,     -12600.000,  109,   14,    30.000
      13575.000,     -12600.000,  110,   14,    30.000
      13605.000,     -12600.000,  111,   14,    30.000
      13635.000,     -12600.000,  112,   14,    30.000
      13665.000,     -12600.000,  113,   14,    30.000
      13695.000,     -12600.000,  114,   14,    30.000
      13725.000,     -12600.000,  115,   14,    30.000
      13755.000,     -12600.000,  116,   14,    30.000
      13785.000,     -12600.000,  117,   14,    30.000
      13815.000,     -12600.000,  118,   14,    30.000
      13845.000,     -12600.000,  119,   14,    30.000
      13875.000,     -12600.000,  120,   14,    30.000
      13905.000,     -12600.000,  121,   14,    30.000
      13935.000,     -12600.000,  122,   14,    30.000
      13965.000,     -12600.000,  123,   14,    30.000
      13995.000,     -12600.000,  124,   14,    30.000
      14025.000,     -12600.000,  125,   14,    30.000
      14055.000,     -12600.000,  126,   14,    30.000
      14085.000,     -12600.000,  127,   14,    30.000
      14115.000,     -12600.000,  128,   14,    30.000
      14145.000,     -12600.000,  129,   14,    30.000
      10365.000,     -12570.000,    3,   15,    30.000
      10395.000,     -12570.000,    4,   15,    30.000
      10425.000,     -12570.000,    5,   15,    30.000
      10455.000,     -12570.000,    6,   15,    30.000
      10485.000,     -12570.000,    7,   15,    30.000
      10515.000,     -12570.000,    8,   15,    30.000
      11145.000,     -12570.000,   29,   15,    30.000
      11175.000,     -12570.000,   30,   15,    30.000
      11205.000,     -12570.000,   31,   15,    30.000
