         522
x,y,cvx,cvy,f1x,f1y,f2x,f2y,f3x,f3y,cs                                                              
     -31675.000,    -157480.000,   74,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31665.000,    -157480.000,   75,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31655.000,    -157480.000,   76,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31505.000,    -157480.000,   91,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31455.000,    -157480.000,   96,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31415.000,    -157480.000,  100,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31405.000,    -157480.000,  101,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31365.000,    -157480.000,  105,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31355.000,    -157480.000,  106,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31345.000,    -157480.000,  107,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31335.000,    -157480.000,  108,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31265.000,    -157480.000,  115,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31255.000,    -157480.000,  116,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31245.000,    -157480.000,  117,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31235.000,    -157480.000,  118,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31225.000,    -157480.000,  119,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31215.000,    -157480.000,  120,  256,    0,   -1,    0,   -1,    0,   -2,    10.000
     -32075.000,    -157470.000,   34,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -32065.000,    -157470.000,   35,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31965.000,    -157470.000,   45,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31645.000,    -157470.000,   77,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31635.000,    -157470.000,   78,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31515.000,    -157470.000,   90,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31495.000,    -157470.000,   92,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31485.000,    -157470.000,   93,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31465.000,    -157470.000,   95,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31445.000,    -157470.000,   97,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31435.000,    -157470.000,   98,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31425.000,    -157470.000,   99,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31395.000,    -157470.000,  102,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31385.000,    -157470.000,  103,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31375.000,    -157470.000,  104,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31325.000,    -157470.000,  109,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31295.000,    -157470.000,  112,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31285.000,    -157470.000,  113,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31275.000,    -157470.000,  114,  257,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31625.000,    -157460.000,   79,  258,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31615.000,    -157460.000,   80,  258,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31605.000,    -157460.000,   81,  258,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31595.000,    -157460.000,   82,  258,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31525.000,    -157460.000,   89,  258,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31475.000,    -157460.000,   94,  258,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31315.000,    -157460.000,  110,  258,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31305.000,    -157460.000,  111,  258,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31585.000,    -157450.000,   83,  259,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31575.000,    -157450.000,   84,  259,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31535.000,    -157450.000,   88,  259,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31565.000,    -157440.000,   85,  260,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31555.000,    -157440.000,   86,  260,    0,   -1,    0,   -1,    0,   -2,    10.000
     -31545.000,    -157440.000,   87,  260,    0,   -1,    0,   -1,    0,   -2,    10.000
